date,open,low,high,volume,close,Name 
2/23/2015,164.23,162.5,164.4,2714434,162.91,IBM
2/24/2015,162.49,161.51,164.99,4701626,164.83,IBM
2/25/2015,164.94,162.58,164.96,4004559,162.81,IBM
2/26/2015,163.74,159.77,164.14,7110571,160.87,IBM
2/27/2015,161.05,160.16,162.29,4410037,161.94,IBM
3/2/2015,161.68,159.8101,161.89,5917812,160.48,IBM
3/3/2015,160.27,160,161.75,3234068,161.03,IBM
3/4/2015,160.54,158.72,160.56,3633335,159.42,IBM
3/5/2015,159.86,159.703,161.5,3791660,161.18,IBM
3/6/2015,160.19,158.06,161.44,4540174,158.5,IBM
3/9/2015,158.2,158.2,161.15,5193874,160.77,IBM
3/10/2015,159.6,157.81,160.23,4600968,157.81,IBM
3/11/2015,158.57,155.935,159.14,5709290,156.8,IBM
3/12/2015,156.27,156.27,158.72,4567346,157.98,IBM
3/13/2015,157.46,153.4,157.52,6063970,154.28,IBM
3/16/2015,155.05,154.8,157.09,3749638,157.08,IBM
3/17/2015,156.2,155.37,157.29,3311792,156.96,IBM
3/18/2015,156.85,155.8,160.7,5738466,159.81,IBM
3/19/2015,159.7,158.81,160.92,3878559,159.81,IBM
3/20/2015,160.95,160.35,163,9006417,162.88,IBM
3/23/2015,162.77,162.73,165.35,5929927,164.63,IBM
3/24/2015,164.79,162.9,164.89,4336706,163,IBM
3/25/2015,163.08,159.2,163.08,5428730,159.2,IBM
3/26/2015,159.27,158.91,161.25,4396024,160.59,IBM
3/27/2015,160.79,159.23,160.9,3477826,160.4,IBM
3/30/2015,161.31,161.25,163.6,4138018,162.67,IBM
3/31/2015,161.08,160.4,162.33,4255158,160.5,IBM
4/1/2015,160.23,158.39,160.62,3700791,159.18,IBM
4/2/2015,159.52,158.89,162.54,4671578,160.45,IBM
4/6/2015,159.69,158.702,162.8,3465681,162.04,IBM
4/7/2015,161.67,161.62,163.84,3147966,162.07,IBM
4/8/2015,161.72,161.01,163.55,2524323,161.85,IBM
4/9/2015,161.7,160.72,162.47,2263490,162.34,IBM
4/10/2015,162.34,161.25,163.33,2515603,162.86,IBM
4/13/2015,162.37,162.36,164,3868911,162.38,IBM
4/14/2015,162.42,160.79,162.7352,2719287,162.3,IBM
4/15/2015,162.63,162.5,164.96,3498756,164.13,IBM
4/16/2015,163.31,162.54,163.98,3136947,163.13,IBM
4/17/2015,161.75,160.03,161.86,4308880,160.67,IBM
4/20/2015,162.1,161.9,166.64,9609204,166.16,IBM
4/21/2015,166.07,164.05,167.38,9683592,164.26,IBM
4/22/2015,164.39,162.89,166,4024674,165.36,IBM
4/23/2015,165.23,165.14,171.91,8230392,170.24,IBM
4/24/2015,170.23,168.74,170.85,3888439,169.78,IBM
4/27/2015,170.89,170.3,171.49,3166588,170.73,IBM
4/28/2015,170.83,170.02,174.69,5816308,173.92,IBM
4/29/2015,173.4,172.8,175.1303,4517190,174.4,IBM
4/30/2015,173.77,170.3,174.28,5062613,171.29,IBM
5/1/2015,173.2,172.42,174,3312052,173.67,IBM
5/4/2015,174.47,173.7,176.3,4023850,173.97,IBM
5/5/2015,173.51,171.96,174.23,3593465,173.08,IBM
5/6/2015,172.9,168.86,174.05,3610900,170.05,IBM
5/7/2015,169.63,169.04,171.98,2472627,170.99,IBM
5/8/2015,172.94,172.24,173.33,3092599,172.68,IBM
5/11/2015,172.65,170.86,172.99,2661030,171.12,IBM
5/12/2015,170.55,168.84,171.4899,2961739,170.55,IBM
5/13/2015,171.24,170.75,172.74,2457521,172.28,IBM
5/14/2015,173.5,173.22,174.4,2438669,174.05,IBM
5/15/2015,173.91,172.6,174.41,2916115,173.26,IBM
5/18/2015,173.44,172.3,173.49,1970630,173.06,IBM
5/19/2015,172.97,171.93,173.75,2523002,173.48,IBM
5/20/2015,173.33,172.46,174.44,2300693,173.76,IBM
5/21/2015,173.32,173.035,174.14,2295590,173.34,IBM
5/22/2015,173.04,172.19,173.39,2849692,172.22,IBM
5/26/2015,172.11,169.13,172.12,3848738,170.13,IBM
5/27/2015,171.16,170.49,172.48,2764378,172,IBM
5/28/2015,171.45,170.66,171.84,1731372,171.71,IBM
5/29/2015,171.35,169.65,171.35,4091431,169.65,IBM
6/1/2015,170.21,169.03,171.04,2985479,170.18,IBM
6/2/2015,169.66,168.43,170.45,2571762,169.65,IBM
6/3/2015,170.5,169.63,171.5601,2131031,169.92,IBM
6/4/2015,169.53,167.93,170.6,3079334,168.38,IBM
6/5/2015,168.25,167.2,168.9103,3100505,167.4,IBM
6/8/2015,167.17,165.02,167.28,3758726,165.34,IBM
6/9/2015,165.34,163.37,166.02,3395901,165.68,IBM
6/10/2015,166.49,166.06,169.39,4680545,168.92,IBM
6/11/2015,169.26,168.54,170.44,3464013,168.78,IBM
6/12/2015,168.23,166.69,168.3,3065085,166.99,IBM
6/15/2015,165.33,164.25,166.44,4245657,166.26,IBM
6/16/2015,166.33,165.91,167.4,3249842,166.84,IBM
6/17/2015,167,166.1,167.8476,2862993,167.17,IBM
6/18/2015,167.05,167.05,168.72,3330864,168.25,IBM
6/19/2015,167.62,166.77,168.42,7072020,166.99,IBM
6/22/2015,167.65,167.2,168.34,2335796,167.73,IBM
6/23/2015,168.38,167.573,169.97,3701637,168.62,IBM
