date,open,low,high,volume,close,Name
8/10/2015,79.45,78.82,79.69,2998437,78.97,TGT
8/11/2015,78.65,78.27,79.26,4188122,78.87,TGT
8/12/2015,78.55,77.085,79.24,5106765,79,TGT
8/13/2015,78.73,78.29,79.81,3322770,78.99,TGT
8/14/2015,78.98,78.73,79.615,3597932,79.35,TGT
8/17/2015,78.43,78.191,79.2,2908908,78.98,TGT
8/18/2015,78.6,78.6,80.73,7324425,80.3,TGT
8/19/2015,83.95,79.12,84.62,21169676,80.87,TGT
8/20/2015,80.35,79.81,81.67,7497614,80.66,TGT
8/21/2015,80.07,78.36,80.87,7981518,78.4,TGT
8/24/2015,73.9,71.91,77.58,10418454,75.28,TGT
8/25/2015,76.76,73.87,77.16,7554250,73.94,TGT
8/26/2015,75.76,74.36,77.14,8157779,76.84,TGT
8/27/2015,77.08,76.56,77.92,6929862,77.85,TGT
8/28/2015,77.79,77.56,78.8,4424913,78.03,TGT
8/31/2015,77.41,76.95,78.2,4477080,77.71,TGT
9/1/2015,76.4,74.99,76.84,6686398,75.39,TGT
9/2/2015,76.31,76.07,77.23,7527486,77.05,TGT
9/3/2015,77.53,77.16,78.47,4559187,77.45,TGT
9/4/2015,76.85,76.15,77.17,4112972,76.42,TGT
9/8/2015,77.69,76.98,78.44,4929109,78.38,TGT
9/9/2015,79.05,77,79.09,3349062,77.16,TGT
9/10/2015,76.71,76.6,77.75,4479025,77.07,TGT
9/11/2015,76.84,76.84,78.01,3346055,77.88,TGT
9/14/2015,77.65,76.58,77.8575,2715331,77.15,TGT
9/15/2015,77.39,77.16,78.25,3423638,77.82,TGT
9/16/2015,77.78,77.64,78.615,3468687,78.5,TGT
9/17/2015,78.78,77.88,79.12,5668899,78.01,TGT
9/18/2015,77.34,76.49,77.9,6651621,76.62,TGT
9/21/2015,77.16,76.95,78.62,4180364,78.26,TGT
9/22/2015,77.6,77.28,78.12,3146400,78.05,TGT
9/23/2015,78,77.83,78.88,3940214,78.76,TGT
9/24/2015,78.46,77.93,79.18,3934200,79.06,TGT
9/25/2015,79.61,78.75,79.98,3055623,79.05,TGT
9/28/2015,78.99,77.39,79.17,4285036,77.67,TGT
9/29/2015,77.66,77.16,78.56,4816649,77.98,TGT
9/30/2015,78.82,78.18,78.94,4360658,78.66,TGT
10/1/2015,78.35,78.18,79.59,6393599,79.51,TGT
10/2/2015,78.07,77.4,79.57,4631026,79.53,TGT
10/5/2015,79.97,79.29,80.17,4708681,79.51,TGT
10/6/2015,79.33,77.37,79.46,4892762,78.1,TGT
10/7/2015,78.59,77.99,78.77,3311533,78.56,TGT
10/8/2015,78.54,78.39,79.66,3580629,78.69,TGT
10/9/2015,78.69,78.19,78.96,2857560,78.88,TGT
10/12/2015,78.88,78.855,79.38,1556805,79.21,TGT
10/13/2015,79.11,78.91,79.84,2910186,78.96,TGT
10/14/2015,79.26,74.56,80.11,18447757,76.2,TGT
10/15/2015,76.12,73.38,76.21,10162077,75.13,TGT
